File,Line,Type,Text,Key
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,847,undefined,"Աուդիոով",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,851,undefined,"WAV-ով",page_wav_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,855,undefined,"Ձայնագրություն",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,878,undefined,"📊 Ֆիլտր",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,878,undefined,"📊 Ֆիլտր",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,884,undefined,"📚 Բոլորը",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,885,undefined,"🎤 Ձայնագրությամբ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,886,undefined,"🎤 Առանց ձայնագրության",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,887,undefined,"🔊 WAV-ով",page__wav_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,888,undefined,"🔊 Առանց WAV",page__wav
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,893,undefined,"🔄 Տեսակավորում",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,893,undefined,"🔄 Տեսակավորում",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,899,undefined,"📌 Լռելյայն",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,900,undefined,"🔤 Այբբենական",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,901,undefined,"🔤 Հակառակ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,902,undefined,"🆕 Նորագույն",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,903,undefined,"📅 Հինագույն",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,908,undefined,"🔍 Որոնում",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,908,undefined,"🔍 Որոնում",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,915,undefined,"Որոնել բառեր...",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,946,undefined,"Որոնել բառեր... (Ctrl+K)",page__ctrl_k_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,1004,undefined,"📚",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,1004,undefined,"📚",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,1006,undefined,"ցուցադրված",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,1006,undefined,"ցուցադրված",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,1008,undefined,"🎤 {filteredVocab.filter(d => d.hasRecording).length}",page__filteredvocab_filter_d_d_hasrecording_length_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,1009,undefined,"🔊 {filteredVocab.filter(d => d.hasWAV).length}",page__filteredvocab_filter_d_d_haswav_length_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,1245,undefined,"🎵 {item.hasRecording ? "Ձայնագրություն կա" : "Ձայնագրություն չկա"}",page__item_hasrecording_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\vocab-audio\page.tsx,1247,undefined,"🔊 {item.hasWAV ? "WAV կա" : "WAV չկա"}",page__item_haswav_wav_wav_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,345,undefined,"🎁",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,345,undefined,"🎁",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,383,undefined,"🎯",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,384,undefined,"Օրվա նպատակը կատարված է!",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,384,undefined,"Օրվա նպատակը կատարված է!",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,385,undefined,"Շարունակիր այսպես, դու հիանալի ես:",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,385,undefined,"Շարունակիր այսպես, դու հիանալի ես:",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,610,undefined,"❌ Քվեստը չհաջողվեց պահանջել",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,731,undefined,"NUR Lingo",page_nur_lingo
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,731,undefined,"NUR Lingo",page_nur_lingo
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,737,undefined,"Rank",page_rank
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,737,undefined,"Rank",page_rank
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,824,undefined,"Որոնել աշխարհներ և դասեր... (Ctrl+K)",page__ctrl_k_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,853,undefined,"🔓 Բոլոր դասերը բացված են",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,853,undefined,"🔓 Բոլոր դասերը բացված են",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,854,undefined,"DEV MODE",page_dev_mode
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,854,undefined,"DEV MODE",page_dev_mode
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,881,undefined,"Դասեր",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,885,undefined,"👑 Crowns",page__crowns
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,889,undefined,"🔥 Best Streak",page__best_streak
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,893,undefined,"📚 Units",page__units
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,897,undefined,"Overall Progress",page_overall_progress
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,897,undefined,"Overall Progress",page_overall_progress
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,906,undefined,"{worldStats.overallProgress}%",page__worldstats_overallprogress_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,923,undefined,"Օրվա Քվեստներ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,923,undefined,"Օրվա Քվեստներ",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,990,undefined,"World",page_world
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,990,undefined,"World",page_world
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\app\world\page.tsx,1086,undefined,"🔍",page__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\AudioControls.tsx,97,undefined,"● SPEAKING",AudioControls__speaking
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\AudioControls.tsx,97,undefined,"● SPEAKING",AudioControls__speaking
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\BottomNav.tsx,59,undefined,"Home",BottomNav_home
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\BottomNav.tsx,66,undefined,"World",BottomNav_world
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\BottomNav.tsx,73,undefined,"Dict",BottomNav_dict
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\BottomNav.tsx,80,undefined,"User",BottomNav_user
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\BottomNav.tsx,87,undefined,"Prog.",BottomNav_prog_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\BottomNav.tsx,94,undefined,"Dial.",BottomNav_dial_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\BottomNav.tsx,106,undefined,"Profile",BottomNav_profile
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\BottomNav.tsx,113,undefined,"Settings",BottomNav_settings
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\Footer.tsx,9,undefined,"NUR Lingo",Footer_nur_lingo
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\Footer.tsx,9,undefined,"NUR Lingo",Footer_nur_lingo
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\Footer.tsx,24,undefined,"Follow us",Footer_follow_us
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\Footer.tsx,24,undefined,"Follow us",Footer_follow_us
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\Footer.tsx,42,undefined,"Stay updated",Footer_stay_updated
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\Footer.tsx,42,undefined,"Stay updated",Footer_stay_updated
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,442,undefined,"Ճիշտ է! 🎉",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,442,undefined,"Ճիշտ է! 🎉",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,505,undefined,"Լրացրեք բաց թողած բառը",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,505,undefined,"Լրացրեք բաց թողած բառը",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,650,undefined,"Ձայնային արտասանությունը հասանելի չէ",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,650,undefined,"Ձայնային արտասանությունը հասանելի չէ",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,663,undefined,"Զրույցը դատարկ է",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,663,undefined,"Զրույցը դատարկ է",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,664,undefined,"Տվյալներ չկան",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,664,undefined,"Տվյալներ չկան",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,695,undefined,"Սկսել նորից",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,705,undefined,"Առաջընթաց",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,705,undefined,"Առաջընթաց",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,734,undefined,"🎉",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,764,undefined,"🔊 WAV",InteractiveDialogue__wav
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,764,undefined,"🔊 WAV",InteractiveDialogue__wav
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,767,undefined,"🎤 TTS",InteractiveDialogue__tts
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,767,undefined,"🎤 TTS",InteractiveDialogue__tts
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,771,undefined,"🔊 Նվագարկվում է...",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveDialogue.tsx,771,undefined,"🔊 Նվագարկվում է...",InteractiveDialogue__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,16,undefined,"Արեգ",InteractiveLesson__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,16,undefined,"Areg",InteractiveLesson_areg
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,17,undefined,"Անի",InteractiveLesson__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,17,undefined,"Ani",InteractiveLesson_ani
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,20,undefined,"Male",InteractiveLesson_male
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,21,undefined,"Female",InteractiveLesson_female
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,24,undefined,"Мужской",InteractiveLesson__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,25,undefined,"Женский",InteractiveLesson__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,265,undefined,"Բեռնում է աուդիո համակարգը...",InteractiveLesson__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,265,undefined,"Բեռնում է աուդիո համակարգը...",InteractiveLesson__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,344,undefined,"/ {exercises.length}",InteractiveLesson__exercises_length_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,364,undefined,"Լեզու:",InteractiveLesson__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,364,undefined,"Լեզու:",InteractiveLesson__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,385,undefined,"{lang}:",InteractiveLesson__lang_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,424,undefined,"💡 {current.hint}",InteractiveLesson__current_hint_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\InteractiveLesson.tsx,623,undefined,"Offline mode • {offlineAudio.audioCount} audio files",InteractiveLesson_offline_mode_offlineaudio_audiocount_audio_files
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\MultilingualLearningModule.tsx,113,undefined,"Բեռնում...",MultilingualLearningModule__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\MultilingualLearningModule.tsx,124,undefined,"📚 Նուր Լինգո",MultilingualLearningModule__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\MultilingualLearningModule.tsx,124,undefined,"📚 Նուր Լինգո",MultilingualLearningModule__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\MultilingualLearningModule.tsx,140,undefined,"{unit.lessons.length} դաս",MultilingualLearningModule__unit_lessons_length_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\MultilingualLearningModule.tsx,173,undefined,"Դաս {idx+1}",MultilingualLearningModule__idx_1_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\MultilingualLearningModule.tsx,270,undefined,"Մուտքագրեք պատասխանը...",MultilingualLearningModule__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\MultilingualLearningModule.tsx,289,undefined,"👆 Հպեք բառերին՝ տեղերը փոխելու համար",MultilingualLearningModule__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\MultilingualLearningModule.tsx,289,undefined,"👆 Հպեք բառերին՝ տեղերը փոխելու համար",MultilingualLearningModule__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\MultilingualLearningModule.tsx,321,undefined,"Վարժության այս տեսակը դեռ չի աջակցվում",MultilingualLearningModule__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\MultilingualLearningModule.tsx,328,undefined,"← Վերադառնալ դասերին",MultilingualLearningModule__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\MultilingualLearningModule.tsx,328,undefined,"← Վերադառնալ դասերին",MultilingualLearningModule__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\OfflineAudioPlayer.tsx,315,undefined,"⚠️",OfflineAudioPlayer__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\OfflineAudioPlayer.tsx,315,undefined,"⚠️",OfflineAudioPlayer__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\OfflineIndicator.tsx,66,undefined,"📡 Offline",OfflineIndicator__offline
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\OfflineIndicator.tsx,75,undefined,"💾 Cached",OfflineIndicator__cached
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\OfflineIndicator.tsx,83,undefined,"🟢 Online",OfflineIndicator__online
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\OfflineIndicator.tsx,156,undefined,"Check connection",OfflineIndicator_check_connection
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\OfflineIndicator.tsx,196,undefined,"Audio:",OfflineIndicator_audio_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\OfflineIndicator.tsx,200,undefined,"Words:",OfflineIndicator_words_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\OfflineIndicator.tsx,204,undefined,"Status:",OfflineIndicator_status_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\OfflineIndicator.tsx,204,undefined,"Offline Ready",OfflineIndicator_offline_ready
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\ThemeToggle.tsx,110,undefined,"🌙",ThemeToggle__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\ThemeToggle.tsx,110,undefined,"🌙",ThemeToggle__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualAudioPlayer.tsx,16,undefined,"Արեգ",TrilingualAudioPlayer__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualAudioPlayer.tsx,16,undefined,"Areg",TrilingualAudioPlayer_areg
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualAudioPlayer.tsx,17,undefined,"Անի",TrilingualAudioPlayer__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualAudioPlayer.tsx,17,undefined,"Ani",TrilingualAudioPlayer_ani
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualAudioPlayer.tsx,20,undefined,"Male",TrilingualAudioPlayer_male
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualAudioPlayer.tsx,21,undefined,"Female",TrilingualAudioPlayer_female
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualAudioPlayer.tsx,24,undefined,"Мужской",TrilingualAudioPlayer__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualAudioPlayer.tsx,25,undefined,"Женский",TrilingualAudioPlayer__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualAudioPlayer.tsx,294,undefined,"Ձայն:",TrilingualAudioPlayer__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualAudioPlayer.tsx,294,undefined,"Ձայն:",TrilingualAudioPlayer__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualAudioPlayer.tsx,297,undefined,"{lang}:",TrilingualAudioPlayer__lang_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualDictionary.tsx,163,undefined,"Loading...",TrilingualDictionary_loading_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualDictionary.tsx,163,undefined,"Loading...",TrilingualDictionary_loading_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualDictionary.tsx,173,undefined,"📖 Dictionary",TrilingualDictionary__dictionary
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualDictionary.tsx,173,undefined,"📖 Dictionary",TrilingualDictionary__dictionary
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualDictionary.tsx,181,undefined,"{entries.length} entries",TrilingualDictionary__entries_length_entries
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualDictionary.tsx,190,undefined,"Search words...",TrilingualDictionary_search_words_
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualDictionary.tsx,203,undefined,"All categories",TrilingualDictionary_all_categories
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualDictionary.tsx,273,undefined,"📚 {filteredEntries.length} entries",TrilingualDictionary__filteredentries_length_entries
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualDictionary.tsx,274,undefined,"🌐 HY • EN • RU",TrilingualDictionary__hy_en_ru
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualDictionary.tsx,274,undefined,"🌐 HY • EN • RU",TrilingualDictionary__hy_en_ru
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualLesson.tsx,16,undefined,"Արեգ (տղամարդ)",TrilingualLesson__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualLesson.tsx,16,undefined,"Areg",TrilingualLesson_areg
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualLesson.tsx,17,undefined,"Անի (կին)",TrilingualLesson__
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualLesson.tsx,17,undefined,"Ani",TrilingualLesson_ani
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualLesson.tsx,20,undefined,"Male",TrilingualLesson_male
C:\Users\Armen\Documents\NurLingo\NURLingo-main\lingo-offline-pal-master - Copy\src\components\TrilingualLesson.tsx,21,undefined,"Female",TrilingualLesson_female
